name,company_id,customer_id,subscription_id,mrr,arr,discount_count,currency,interval
Digitas GmbH,co_5ce13d04-411d-44e3-87b6-6857abfbe449,cus_SqZjEHCUg0aLDI,sub_1RutVwKojVEYZPlXkRw1OWTL,499,,0.0,eur,month
Banani,co_fdfbdfc2-63e9-4a81-af5f-be1e58de15f1,cus_Sqahlx8DedNbBz,sub_1Ruu8iKojVEYZPlXkzPGoGzF,89,,0.0,eur,month
Ship4wd,co_92c86534-5305-4f8f-8270-1fb26a87ecef,cus_SqbppFCd7POgPV,sub_1RuubWKojVEYZPlX9bUa3hDK,199,,0.0,eur,month
Look Left Marketing,co_f3df5061-9922-471a-80b0-faf495585868,cus_SpBFzgKSJ3GURJ,sub_1RuwkPKojVEYZPlXvXOkcJSj,199,,0.0,eur,month
Alkimi,co_6df7faeb-40d6-4abc-9f35-42bec8694174,cus_SqfGEIXzxo5SBF,sub_1RuxxHKojVEYZPlXLU0ay1iT,199,,0.0,eur,month
Forum One,co_a53bfdb8-cb84-41bc-b2c1-9fe5f5ec5f3f,cus_SqiRSqPqKJAGlT,sub_1Rv13qKojVEYZPlXFdONglRT,1048,,0.0,eur,month
Rablab,co_dc41984f-e1ba-49fe-a8e7-4087803aac09,cus_Sqq6N1BoT2jSsc,sub_1Rv8QjKojVEYZPlXUte7zXyM,89,,0.0,eur,month
nuvo,co_e9abbe77-2074-4932-a5ee-537a57ea6bd2,cus_SqMsUlAv6RVUfj,sub_1RvEj5KojVEYZPlXMKseZqXs,199,,0.0,eur,month
Our Own Brand,co_cac07d09-2335-43ab-827b-f59ea7613fd2,cus_SqxYu4aLk3EmSr,sub_1RvFhPKojVEYZPlX4LkvEDMo,89,,0.0,eur,month
Moneypenny,co_3ba6e9b6-68d0-4475-8dfe-0aa7924e2e4a,cus_Sqz14O5HArHITK,sub_1RvH5MKojVEYZPlX88OeTnYf,248,,0.0,eur,month
Harper James,co_025b0a1d-e90c-4c70-a0fd-322b1d0d763e,cus_Sr2galowxQOWj7,sub_1RvKbdKojVEYZPlXEkHB55Fb,499,,0.0,eur,month
Functionize,co_0e34cffc-f0a5-4294-af90-dcd346447902,cus_SpB0gSArhfiPnp,sub_1RvL06KojVEYZPlX6cTGaGXo,199,,0.0,eur,month
Flash Pack,co_cf708d5d-6d57-4b60-8e3e-ce2f8ee3884a,cus_Sr38YnJRmIwpPg,sub_1RvL3uKojVEYZPlXDCjz53BT,199,,0.0,eur,month
Reporting Hub,co_b40c176a-ca93-47f8-b0e8-9292b6c8c9be,cus_Sr3rIVXhLWDtMP,sub_1RvLlPKojVEYZPlXZwkeQZuO,89,,0.0,usd,month
Fluents,co_5e65cfed-82b1-41e7-b9ee-bf152f5633c4,cus_Slm869j1Rk1RM7,sub_1RvLluKojVEYZPlXUXZbGyW4,89,,0.0,eur,month
Happy Cog,co_dad66da0-ef66-4927-93bc-8c3ef4165cb2,cus_Sr4trrdCmHTY29,sub_1RvMl2KojVEYZPlXfPTCveaB,487,,0.0,usd,month
StoreLens,co_795db7ba-d16b-4056-a53d-def054cdef10,cus_Sr5q1mPJyyp8f3,sub_1RvNfdKojVEYZPlXJD8Pd53U,89,,0.0,eur,month
dotCMS,co_a9ca523d-204e-493b-b8de-d00874d061b0,cus_Sr6Z8S8vfxM8kK,sub_1RvOMKKojVEYZPlXelNf8gMm,89,,0.0,usd,month
Nixon,co_ac5e1c9e-e342-48ed-a51d-a55c1e97f1f8,cus_Sr78Y9Pc7X4q4A,sub_1RvOuPKojVEYZPlXw1jcXoDQ,199,,0.0,eur,month
Bleuet,co_8bc1929d-2c1b-4c1d-bc7c-4edbdf8d3d4d,cus_SrB15eBTz5AiVO,sub_1RvSghKojVEYZPlXSyogrHf6,89,,0.0,usd,month
Laynote,co_9cc6fa41-10e8-419b-a542-72489f5f0bf0,cus_SrFs9TFOvNOrlO,sub_1RvXPFKojVEYZPlX2lKykeza,89,,0.0,eur,month
Zenphi,co_98bf237a-00f9-467a-99e7-b1c2f521bca7,cus_SrHedKQDqgtgg3,sub_1RvZRLKojVEYZPlX6rC4ptJs,89,,0.0,eur,month
Moonshot,co_34b1e327-3e4a-44a4-aacf-054441f95667,cus_SrFYhUS3actcyh,sub_1RvZSCKojVEYZPlXKrxsovUh,89,,0.0,eur,month
Condor,co_9cd9b952-0e50-4ae5-8e56-d195e3099259,cus_SrMIxsGpuanViu,sub_1Rvda2KojVEYZPlXgHvBNCNk,199,,0.0,eur,month
FGS Global (Europe),co_3cdb1019-e744-4928-83e7-489b331dafdf,cus_SrN4yLBuN9HbXX,sub_1RveMcKojVEYZPlXTjeljtAk,499,,0.0,eur,month
Prisma,co_b0c3923e-a085-48db-ada3-eb516baf6692,cus_SrNOhmZMyP0MYv,sub_1RvefDKojVEYZPlXXdW4rzeX,199,,0.0,eur,month
Finanztip,co_2f39b682-68af-4870-8599-d35214398d63,cus_SrP15iNuJq68ra,sub_1RvgE9KojVEYZPlXG4ntqu5P,199,,0.0,eur,month
Tepia ,co_d8f2852e-4aef-4dc4-82e7-0a1dee10b054,cus_So9LwfH8pZV733,sub_1RvgIqKojVEYZPlXO5DyUjqK,89,,0.0,usd,month
Thrive Internet Marketing,co_f092ed84-543b-456c-acf7-55eb8b08e3a8,cus_SrP8HtqI4aYYR1,sub_1RvgUGKojVEYZPlXxsDK8hxa,800,,0.0,eur,month
Doe-Anderson,co_c60552a6-5f02-48eb-98ed-9d41b0cd76af,cus_SrRmEjRfXKgQnT,sub_1RvixSKojVEYZPlXajOxhdZf,178,,0.0,usd,month
Medianet,co_9ba81bc5-7e8b-4454-8c66-517b63f064d5,cus_SiNvoRVu10VYCP,sub_1RvnwDKojVEYZPlXfC28qo3E,90,,0.0,eur,month
Bare,co_53406cff-b43c-4170-85c4-113eb9cee2f0,cus_SrYEljZXrCwh9i,sub_1RvpBJKojVEYZPlXmSXLnYcv,89,,0.0,eur,month
Built In,co_182f64cc-950c-4588-986a-d6122f811a82,cus_SrjY0dEGPphTRt,sub_1Rw0CnKojVEYZPlXeS6IGqiQ,199,,0.0,usd,month
XIAG,co_d703653b-6fd2-4eae-9e48-417182056bcf,cus_SriXXmcB1haCjJ,sub_1Rw0OnKojVEYZPlXQLT9QSfd,267,,0.0,eur,month
Betsson Group,co_c311548d-0266-4e78-b499-0fa81f66dbc9,cus_SrkRaRC6ceAYhI,sub_1Rw0xkKojVEYZPlXh5b3sLhm,1125,,0.0,eur,month
Text In Church,co_543369e9-5dca-4c71-9aac-c7921401ab90,cus_SrkfEpKt970hj0,sub_1Rw1AtKojVEYZPlXP5kOzB0L,77,919.0,0.0,eur,year
autodoc,co_c9dc5adc-078a-4228-97fd-7a1620bccecf,cus_Srl8sQadRh1CiS,sub_1Rw1ecKojVEYZPlX7IfnJrN1,89,,0.0,eur,month
Impactful Apartment Marketing,co_4a1b2b96-be27-4fc7-92ae-4f37a4dd5a8f,cus_SroQntkua09LJV,sub_1Rw4nHKojVEYZPlX9lKpYyN6,496,,0.0,eur,month
Max Borges Agency,co_8812666e-9bfb-44fc-b252-b818cf4bf4f1,cus_SrpBTJqTewt12n,sub_1Rw5XNKojVEYZPlXZ3LmAlpG,199,,0.0,eur,month
Photohuman,co_44fa32e0-06cf-48e4-a309-27d07fda6d57,cus_SrrTtE0nqEGcIj,sub_1Rw7m6KojVEYZPlXO7aKnHhU,89,,0.0,eur,month
dblspc,co_ebbd9183-fb99-421e-85ca-88a0dca6c414,cus_SrrhOeMUhiQvmg,sub_1Rw7xoKojVEYZPlXSGIE6Ajl,200,,0.0,eur,month
ScaleVisible,co_62471f9a-4398-4f57-9db3-93e980cb8c0e,cus_Srs4qLYpHorqTW,sub_1Rw8KoKojVEYZPlXFkSeLCgq,267,,0.0,usd,month
Wonderwerk,co_e6c400a2-a967-492c-b71e-d013eaebe126,cus_Ss9cVHI8B4L5PQ,sub_1RwPLtKojVEYZPlXpTyHIhNf,89,,0.0,eur,month
Alt Text Ai,co_03df17cb-11b6-4b31-b0f3-4ee5bbb425fb,cus_SsBTMirvURoe68,sub_1RwR6iKojVEYZPlXiCE8H4fZ,89,,0.0,usd,month
AEO Sense,co_4d57eb58-e390-43b6-9ff5-91bd291946ba,cus_SsCZvNBZBIETre,sub_1RwSApKojVEYZPlXIgA5UzTm,189,,0.0,eur,month
Digitale Konsorten,co_6085d774-5c4c-45db-997b-f037a1a9f24a,cus_Ssm6OMmeklJzfh,sub_1Rx0bpKojVEYZPlXQqwxcTaQ,279,,0.0,eur,month
SYNQ,co_8374061b-0541-4554-9866-49b03251188d,cus_ScMjjeCAKqJfn2,sub_1RxNf2KojVEYZPlXXCL5PGrF,89,,0.0,eur,month
Away Resorts,co_cad89851-1d32-4be5-9a30-a0543f2e2903,cus_StA5WZvDAibhhp,sub_1RxNwnKojVEYZPlXEXvv2sD4,199,,0.0,eur,month
Advidera ,co_09c70ad0-fdf9-4db7-91bd-ab1de6cfb06c,cus_SlIwCD5jwx1a4L,sub_1RxObOKojVEYZPlX5Bkkjs84,89,,0.0,eur,month
Ray Sono,co_06ab7ddb-431f-49b9-a57c-75410796256b,cus_StBec9FvAYEBYe,sub_1RxPKVKojVEYZPlX1CMIJCOM,89,,0.0,eur,month
Frohraum,co_bb1e6348-76ae-49b0-a219-4e5e8dab90c0,cus_StEJVKgYT9xzWE,sub_1RxRuDKojVEYZPlXfq6fgmjf,89,,0.0,eur,month
HiPeople,co_48d07326-d021-44cb-b9d3-a77698dc4ec8,cus_Sr9eVKtOUJJMeY,sub_1RxSMEKojVEYZPlXK558iqG9,89,,0.0,eur,month
One Click Marketing,co_2f3cec2c-57fe-429a-a8ab-0ccb9deba21f,cus_SrODrasAaMilQH,sub_1RxT6pKojVEYZPlXIjlshqqZ,199,,0.0,eur,month
Remedico,co_6b92dc8a-1a53-41c3-ae03-c28735caeb73,cus_StFfztb6YbDuxK,sub_1RxTAyKojVEYZPlXNFRq3EFx,89,,0.0,eur,month
EOM.de,co_3fdb29b4-b2af-46b3-80f9-b0fce54422c6,cus_StGLbqgQBkcQmg,sub_1RxTqcKojVEYZPlXz97AN1ox,288,,0.0,eur,month
Ellusion,co_e3704857-f9bd-45c5-9c23-07e334ec41ce,cus_StHRm7IHBq4ARk,sub_1RxUuTKojVEYZPlXCBZABfJY,89,,0.0,usd,month
Lumio,co_b1bd4fc8-b9fa-40bc-8b8a-34b7fe4e082e,cus_SqALKUWtzDrz21,sub_1RxVT1KojVEYZPlXedr6JEAA,89,,0.0,eur,month
American Songwriter,co_1bea8c93-3cd4-4420-92ca-cf88ff4ac8d0,cus_StGSziVrBgz6Kg,sub_1RxVTpKojVEYZPlXbJ4HAgDt,89,,0.0,usd,month
Sephora,co_d3769b21-ecda-4ae3-a261-e9ef09763623,cus_StLkxNkPEs3KZz,sub_1RxZ3VKojVEYZPlXvhGFcqlM,199,,0.0,eur,month
BIT Capital,co_4a21eafd-8a02-4177-8a0a-fb25f2e0bec2,cus_StXtjWSpXUR8ZS,sub_1Rxl6dKojVEYZPlX008VQacS,178,,0.0,eur,month
Appleby Global,co_1706d827-d2c8-4afc-922f-d84c29619927,cus_StYtPmmBWk4eQc,sub_1Rxlq6KojVEYZPlX1vGcRFRp,169,2029.0,0.0,eur,year
Scopic,co_9f2bd6d4-2377-4b1f-bb1b-3d21b419acc2,cus_StaWDQKUQfjkG1,sub_1RxnSrKojVEYZPlXVz5q1prg,89,,0.0,eur,month
Ellusion GmbH,co_7f795cf7-c008-4dc5-9a96-e357e576114d,cus_StcX7tqx08exVx,sub_1RxpMGKojVEYZPlXHvZoPrG4,89,,0.0,eur,month
Compa,co_90b43bec-5d95-4ed3-863d-0647c0226883,cus_SirZl3CK33Izq0,sub_1RxpaBKojVEYZPlXBzzMYIcS,89,,0.0,eur,month
Tchibo,co_6867ea30-4027-4a08-befb-7017e0a24b22,cus_SjwIwqVZevtr31,sub_1RxqPqKojVEYZPlXsRvyofHE,199,,0.0,eur,month
ex Ventures UG,co_094e5c7a-15a0-4994-9bfc-2490537a3695,cus_Sp7sfP7Odaxh5P,sub_1RxqTEKojVEYZPlXATU0crxb,89,,0.0,eur,month
Soldo,co_75257962-7f55-421c-bef4-7ab810ea2dd3,cus_SjtdKNpgDjE657,sub_1RxqWuKojVEYZPlXJTLWMUVV,89,,0.0,eur,month
Digitalkeys,co_255a39c7-6a26-4769-aa1a-46c5cdeac31f,cus_StdVGHsZQqy0P8,sub_1RxqlNKojVEYZPlXFuIC9Hgw,100,,0.0,eur,month
Trinergy,co_a0fef98d-733b-4ec6-899d-5dac4f327d79,cus_StvYFUgLvQfV6K,sub_1Ry7kIKojVEYZPlXPHCHIniP,89,,0.0,eur,month
Dash ,co_4b60422c-f529-42d7-afb4-abe38a34ac68,cus_SgWv2WHttz2t8K,sub_1Ry8XPKojVEYZPlXw9uDdRqi,199,,0.0,eur,month
Techem ,co_32dd5ddb-9464-4dd6-901e-c63389d7b5fb,cus_StwhPioUDcmZw5,sub_1Ry8pGKojVEYZPlXyGn1wbke,89,,0.0,eur,month
Beatstars,co_ec50cdda-078a-4571-b83b-cb78677695ce,cus_Su0AcnXXtxVe0w,sub_1RyCAPKojVEYZPlXJhoryylc,100,,0.0,eur,month
Prostar,co_f23b6d93-6c91-484a-94a6-37ce9fc18ada,cus_Su1vbOPUqsmmlY,sub_1RyDrwKojVEYZPlXFAIb8Nmo,288,,0.0,eur,month
commercetools - CPG & Retail,co_133f1c70-ec07-4460-9050-667fd3c316a7,cus_Su4SRu2ClzwtzZ,sub_1RyGKJKojVEYZPlXOQxxdElY,89,,0.0,usd,month
Forgematic,co_7446b15b-6d10-453e-9317-fbf0aa70df3c,cus_Su50FXBVGySO4j,sub_1RyGqXKojVEYZPlXS6M7gn42,199,,0.0,eur,month
Just Drive Media,co_8ed5b2fb-32d9-41e8-8d19-62380bca35ff,cus_Su5qVXOvx0p2Xj,sub_1RyHfiKojVEYZPlXp9O6yQJd,288,,0.0,eur,month
ArticleHub,co_7e75f267-262b-427f-8597-cdcc7fdd37fa,cus_Su6TxTcLSNlMcR,sub_1RyIGaKojVEYZPlXHf5qF35H,100,,0.0,eur,month
pdm solutions GmbH,co_accc2f65-2eea-429a-a1de-1824f36a951b,cus_SteWgJ5Sr4YVXS,sub_1RyUXSKojVEYZPlXsIy2YG0J,89,,0.0,eur,month
Starfish,co_8fce8b58-2550-4deb-82d5-75c69df2fb86,cus_SuLZaJDQJcRvSy,sub_1RyWw3KojVEYZPlXHZ9UE8tM,178,,0.0,usd,month
Besox,co_8f817e41-9429-4778-a172-880a6edd6491,cus_Su2EOPtFAODOqu,sub_1RyYkdKojVEYZPlXRlXaaR2M,89,,0.0,eur,month
Mixbook,co_e1f59edd-968c-4242-97ed-9b6bfd873a46,cus_SuOnPkeUBtvkeh,sub_1Rya0bKojVEYZPlXT2WdMogP,199,,0.0,eur,month
Brandnamic,co_e3662f82-79a6-4ece-ac5a-695df3bd4f01,cus_ShAW6ccTczlHbK,sub_1RybhaKojVEYZPlX8wLbncd5,200,,0.0,eur,month
Holtzbrinck Buchverlage GmbH,co_1d75669d-86b4-4250-ae5e-c3038bebdb28,cus_SuaEnbxp3OoIJ3,sub_1Ryl6OKojVEYZPlXSmA2Arjp,496,,0.0,eur,month
גמבורג הסעות rent a bus,co_0f6b9f0f-2dee-4799-935b-3cee9173bd91,cus_SudVF18pF8CkFK,sub_1RyoG6KojVEYZPlXPVHnqW70,199,,0.0,eur,month
Property Inspect,co_59d359dd-6fce-417a-911f-68b87e6b4965,cus_SuhtKFy2jwjWSu,sub_1RysUyKojVEYZPlXWhcAqYGm,89,,0.0,eur,month
Cellgo,co_4646b593-76d8-4232-b132-6cc6cc4aaf29,cus_SulEH7fll55mJc,sub_1RyviGKojVEYZPlXcS0xKNN0,89,,0.0,eur,month
Prezent,co_e3c701dd-c03e-4221-9308-4af1df9704b6,cus_SulYAJbGgFityp,sub_1Ryw1uKojVEYZPlXLi8WYLes,89,,0.0,eur,month
Leverage Way,co_f916fa82-89a3-4d5e-8725-9cad1feb8520,cus_Sup0UnhycIkqP1,sub_1RyzNzKojVEYZPlXCm5Aj3Ya,89,,0.0,usd,month
Aaltra,co_6bc9ce4c-765b-4690-bfa5-c9dd12d23ee4,cus_SurkFYZjLcfAyo,sub_1Rz26oKojVEYZPlXkzOVMtMp,89,,0.0,eur,month
Common Era Jewelry,co_8ff2b63d-bed9-45e1-8474-948fc4169455,cus_SvJJ3WvWuX7C2T,sub_1RzSi6KojVEYZPlXqHfYUK8y,89,,0.0,usd,month
G-Squared Interactive,co_503627c2-2ffb-460e-beed-7164e64483c5,cus_SvUGn38UyCeYQ3,sub_1RzdJ6KojVEYZPlXKDZLr7Et,89,,0.0,usd,month
,,cus_SYZWlcpT4DWgfk,sub_1Rzv0oKojVEYZPlXYsW0tIoS,193,2317.0,0.0,eur,year
Hypofriend,co_f6ad909b-1f48-42f7-9fc3-948f72d61b83,cus_SuetoijCLbysvd,sub_1Rzv7fKojVEYZPlXtMQ0lqmx,89,,0.0,eur,month
pixformance,co_efa515fe-c2c6-47ef-90b7-4a5daa76f0ea,cus_SvoEQMkLzAVqqy,sub_1RzwjvKojVEYZPlX8okYMnTO,89,,0.0,eur,month
Brandwatch,co_80f1f25b-769d-40b5-ad40-f770df9af583,cus_Srekf1anwZW2Ip,sub_1RzxI7KojVEYZPlXxaj5nqQK,199,,0.0,eur,month
Streamkap,co_cbc7b4ad-6c8a-44cc-9118-a652721ace94,cus_SvpMrl1W1Tc880,sub_1RzxhsKojVEYZPlXj7thvukx,199,,0.0,eur,month
diva-e,co_ee123fcc-9463-4edc-b00c-e07ea329a02c,cus_SvtOKxTwWVvhNJ,sub_1S01cAKojVEYZPlXRni8phVj,199,,0.0,eur,month
Stateshift,co_ff26bdaf-b05e-4fa0-ab26-506e2ca730e8,cus_Svu5Jwbnddb41t,sub_1S02IoKojVEYZPlXdpIAaqvh,89,,0.0,usd,month
Level Agency,co_b662ff9c-a1b7-4bf9-90d5-b4d68e51650f,cus_SvuJ8qeqOzN8A5,sub_1S02VbKojVEYZPlXZJEH9eS9,199,,0.0,eur,month
Yuno,co_b6ac1a8c-5a8e-404c-8449-5b07888d5102,cus_Selc5SeW8oMvQm,sub_1S02wtKojVEYZPlX2TgMID7y,89,,0.0,eur,month
Human First Collective,co_a37f9c3c-e14f-43f5-94db-a2cd67dc76f1,cus_SwBh000wAll8DC,sub_1S0JTkKojVEYZPlXeloTwaQw,89,,0.0,eur,month
Cafe Spice,co_d49999b4-c798-472b-a8e2-ba39a985388e,cus_SwFE77WdPkKiIX,sub_1S0MmdKojVEYZPlXWNmY0gOG,89,,0.0,usd,month
Lola,co_963c8c77-81f3-41e9-bf0f-e9c31ae6432a,cus_SwGAPKvCYUFRG7,sub_1S0NgAKojVEYZPlXKgtG07Ej,90,,0.0,eur,month
Fintel Connect,co_d0064b73-032c-4f78-9737-b49bebdcff8e,cus_SwIpUl5nrf4JMr,sub_1S0QR2KojVEYZPlXxYeHbrzH,199,,0.0,eur,month
Upway,co_ae1eace4-208b-4f2e-9f4a-277e1aa3bab5,cus_SwNuEW4m4YgYAe,sub_1S0V8lKojVEYZPlXWm09KhV2,499,,0.0,eur,month
cafecasino,co_0f74d684-2c92-438b-ac3f-2f17969037be,cus_SwUFe3OrRzljVN,sub_1S0bIgKojVEYZPlXpCV6mGXf,89,,0.0,eur,month
ifeel,co_087bde52-7d11-4359-959b-72a0fce68dda,cus_Sp4Lf4OfxQAdGC,sub_1S0exeKojVEYZPlXgC4ZwQqY,89,,0.0,eur,month
UAB Tvora,co_0c5a456b-2886-4f0b-8c19-77a4be754986,cus_Srj6E2Tjk0S5Px,sub_1S0fRkKojVEYZPlXUVHxEp88,89,,0.0,eur,month
ATMO CLUB,co_d08cf987-d0f2-4d01-8849-4883aeae5362,cus_SwYimkuMDRGNaI,sub_1S0fd9KojVEYZPlXClE2rSCm,89,,0.0,eur,month
inara schreibt,co_6cf65ff0-14bc-411f-9e86-33a2639ef6df,cus_SwaWXBnrhKxQn2,sub_1S0hNbKojVEYZPlXiaL36Dkf,89,,0.0,eur,month
Noi Labs,co_82341fc7-1415-4be2-9200-1656a0541418,cus_SuMcUp2JK4poSt,sub_1S0iKoKojVEYZPlX5UpHfOnH,89,,0.0,eur,month
Fightclub,co_cc460853-b5a9-4e29-84be-baad20ae00ef,cus_SwbpAGuPWrFaII,sub_1S0ifXKojVEYZPlX3dO22tJY,89,,0.0,eur,month
DEPT,co_afe12250-2531-41d2-8863-bdef9244f20c,cus_St8Bt8inyHwcYR,sub_1S0j7lKojVEYZPlXXUd3vfJe,199,,0.0,eur,month
Syzygy,co_eb5a0b94-9dbb-44ca-9d8a-5b4e296ce091,cus_SwcjmPhdXsLjQl,sub_1S0jUBKojVEYZPlXgsZtgium,1200,,0.0,eur,month
Runway ,co_d04d449d-3287-491f-83ea-ef8cc1daf107,cus_SwRIquqytUwLek,sub_1S0k0LKojVEYZPlXwjxrIMBw,199,,0.0,eur,month
QLINT,co_161262f5-2c1a-4366-9013-6dbb273c1d86,cus_SwdXjYlHPdSe4x,sub_1S0kIiKojVEYZPlXJdrLEEZP,89,,0.0,eur,month
push,co_755fd026-ab6a-4587-8bcc-c6c75ac4bd6e,cus_SYgTU9A9r7F9LH,sub_1S0qHJKojVEYZPlX7iYgqoV4,199,,0.0,eur,month
ranq.io,co_8a8d2154-4515-4300-894e-86c93a126fb0,cus_SwlXQMKz9ARvpd,sub_1S0s03KojVEYZPlXBjf7omba,89,,0.0,usd,month
Ana Fernandez,co_790c23f0-ea85-41d9-a94d-c104e598b4f8,cus_SwmJhlyHXlicNs,sub_1S0sltKojVEYZPlXsk8l3sHZ,90,,0.0,eur,month
UneeQ,co_23c2f467-498c-41f7-a6ef-076f9fb92917,cus_SwqG1x8MmBq6ie,sub_1S0xcdKojVEYZPlXK61pgIXn,167,,0.0,eur,month
a11 global,co_da9411fc-f64b-4fec-a716-08f9ad360493,cus_SwswDwJ9V02ZDk,sub_1S0zCOKojVEYZPlXfaPfCyBt,200,,0.0,eur,month
Growth X,co_69a775ec-091c-459e-8398-11b08136f296,cus_SuxcCuqyOw90fu,sub_1S10jNKojVEYZPlXafI3L2Nr,89,,0.0,usd,month
Speed Communications,co_04314f46-570d-4ab4-9df8-c7d0a2d75fb9,cus_SlKsIxp9emIvGl,sub_1S10y7KojVEYZPlXJIkStZah,89,,0.0,eur,month
Dawkes Music,co_fd865874-6b97-4bc1-a7a3-ad12ffdeecf4,cus_SrnE6QDubqy6Pn,sub_1S11HrKojVEYZPlXh2D6sg0E,89,,0.0,eur,month
Cut Inside,co_3477597e-4de0-4bf1-8651-fb99e35c66bb,cus_SwxXVtUUOolj99,sub_1S13cRKojVEYZPlX7oHrUpJ6,200,,0.0,eur,month
,,cus_SwyJ0AsnLdbhRE,sub_1S14Q9KojVEYZPlX2sw4FuEf,417,5000.0,0.0,eur,year
Unic AG,co_40f53638-0128-4942-9187-efd9de6fb001,cus_SwyosXKcteGXU1,sub_1S153ZKojVEYZPlXAObUbBrW,89,,0.0,eur,month
Operating,co_4f639472-d2a3-4196-97da-8008a62bc3ff,cus_SwyrJqJUHBUFeH,sub_1S15OHKojVEYZPlXU2Tcnird,89,,0.0,eur,month
BURGA,co_be8b467a-0694-4462-ad5c-605693b5e40b,cus_SwzMXrAHGNGWnI,sub_1S15PSKojVEYZPlXSoVpi6tW,89,,0.0,eur,month
Supio,co_5b50d43f-4f6f-404e-af23-0f4cea7164ed,cus_SwiYzeIwcjWbvI,sub_1S15yWKojVEYZPlXRAdhO8zu,89,,0.0,usd,month
BotRank.ai,co_5fb642af-2065-40b3-97c5-064e6419744c,cus_Sx0s4iXQ1wt8H1,sub_1S16yrKojVEYZPlXNBgIbOg4,89,,0.0,eur,month
AMA,co_d4114aa0-c730-4959-b250-4448ae8461a8,cus_Sx4HoAUuvFaxFo,sub_1S1A8eKojVEYZPlXyMorwoAd,499,,0.0,eur,month
owlaw,co_68614cb6-3dc8-4cc8-b713-0c3428c7422f,cus_Sx4bL41DZgSBpU,sub_1S1AbYKojVEYZPlXUVT8Mej4,89,,0.0,eur,month
Pixaura,co_96388a55-f071-4393-aba5-9c646a9e3cf7,cus_Sx4k6AGZyA1A6Y,sub_1S1AbmKojVEYZPlXpBy11Pbf,89,,0.0,usd,month
SureCam,co_10c5ffb6-b51f-4fdb-aba8-0dd8ea6ccfcf,cus_SsKTmJOxvoHswP,sub_1S1BcIKojVEYZPlXEOaOCyrA,89,,0.0,usd,month
Pixel2,co_70eed327-95cd-4d63-80d4-eec991045957,cus_SxAtQFSSxNfXfz,sub_1S1IZ4KojVEYZPlXc03tAfZb,89,,0.0,eur,month
Beyond Academy,co_81a1e8aa-76a7-4232-917c-6a55f0d4e9b0,cus_SxJBT9d7datWtf,sub_1S1OjZKojVEYZPlXs3z6U9tm,89,,0.0,eur,month
PIABO,co_c716639e-8e9e-4ed4-8bf5-305872947421,cus_SxJRQbr5l70jUh,sub_1S1RRtKojVEYZPlXtFfJZahu,498,,0.0,eur,month
Smart Lemon,co_7d9d2966-99f7-4dc1-8526-8162c1e3b10a,cus_Sx0XlK7SoFTvB6,sub_1S1RcOKojVEYZPlXamlogBAl,299,,0.0,eur,month
Flowla,co_e64a308b-1fc7-4a32-b0eb-486ebe7cf01e,cus_SxN7mc3AzXEuZ9,sub_1S1SP9KojVEYZPlXpAduuHxw,89,,0.0,eur,month
Snap Finance,co_f888d816-fc51-4971-94be-7830f8112918,cus_SxNWdMqZoLP0iC,sub_1S1Sn2KojVEYZPlXVFxoa2pr,89,,0.0,usd,month
Medal.tv,co_9765a361-b043-4d52-a993-15c8a03bc062,cus_SxOftQ3ECIeFmT,sub_1S1TtvKojVEYZPlXNp2XfdYK,199,,0.0,eur,month
All In Advertising,co_b4ed926f-9d6f-49dc-b77d-8bbea19cd188,cus_SxOs5BPWRGl8Hu,sub_1S1U5XKojVEYZPlXfILzhNzw,89,,0.0,usd,month
Simpalm,co_4a4a3cce-b614-481b-ab9a-edfbe0181f95,cus_Sx4mlqKp866WPp,sub_1S1XOYKojVEYZPlXimd8fmoU,89,,0.0,usd,month
Study.com,co_68e7ea64-8248-4268-8af2-ac9a72a653c0,cus_SxSfvzeuIXietm,sub_1S1Xk4KojVEYZPlXHcRFGJER,1000,,0.0,eur,month
LeadsPlease,co_50d9a719-2fdd-4f8c-95d3-2091e2950689,cus_Sxay18N4acFAEc,sub_1S1itPKojVEYZPlXRhxHSx5U,89,,0.0,eur,month
CBH Homes,co_bac57e17-4120-4cef-8714-747aa38726b0,cus_SxnVeKcPoV4Hng,sub_1S1rvwKojVEYZPlXNLdZmuWj,89,,0.0,usd,month
Blue Services LLC,co_f526268e-2026-4bcd-94e4-2d217094c16e,cus_SyMZQ0ZYQXcL4Z,sub_1S2Ps3KojVEYZPlXDv2M44E2,89,,0.0,usd,month
,,cus_StdgDGr7BhGZjl,sub_1S2SHgKojVEYZPlX0EYc2Hdw,199,,0.0,eur,month
eMagnetix,co_e7cd40a4-137c-4df0-bbda-a5706e7a2f4c,cus_SyPM6yUlTbSgZo,sub_1S2SYNKojVEYZPlXHURHZLh8,199,,0.0,eur,month
MED-EL,co_3dfa13c3-f07a-4741-8a21-77543fdbb807,cus_SyMuycZpA4mLQO,sub_1S2T1bKojVEYZPlXqMc5Am1N,89,,0.0,eur,month
Onewood,co_e3d08f5a-5ed9-42d4-ba7d-a9081ea3d0b7,cus_SrmwvQ5yxlwCWa,sub_1S2T4RKojVEYZPlXwDPTPJJv,89,,0.0,eur,month
Advice Agency,co_1e70c254-6467-4db0-aaf2-c1b6dd1b5b39,cus_SyQ8VouWXhc62l,sub_1S2TIzKojVEYZPlXk2TOgeGX,199,,0.0,eur,month
