,id,name,type,domain,stripe_customer_id,stripe_subscription_id,company_id,required_credits_annual,customer_id,mrr_cents,current_annual_revenue
91,co_1082b530-da90-4008-a331-3e4673191178,gastromatic,IN_HOUSE,gastromatic.com,cus_SgpqZnS7MDdXUg,sub_1Rq9K2KojVEYZPlXkLqHxH7H,co_1082b530-da90-4008-a331-3e4673191178,60.0,cus_SgpqZnS7MDdXUg,8900.0,1068.0
92,co_10c5ffb6-b51f-4fdb-aba8-0dd8ea6ccfcf,SureCam,IN_HOUSE,surecam.com,cus_SsKTmJOxvoHswP,sub_1S1BcIKojVEYZPlXEOaOCyrA,co_10c5ffb6-b51f-4fdb-aba8-0dd8ea6ccfcf,39.0,cus_SsKTmJOxvoHswP,8900.0,1068.0
93,co_11710f50-63b6-403d-a626-d40bc1c099ba,FOA,IN_HOUSE,foa.dk,cus_T1nPO8hfrb48nJ,sub_1S5mCjKojVEYZPlXvV2sevDx,co_11710f50-63b6-403d-a626-d40bc1c099ba,15.0,cus_T1nPO8hfrb48nJ,8900.0,1068.0
94,co_117f1bf6-995d-4b61-a482-bc8477194c81,Web Focused,AGENCY,getwebfocused.com,cus_SzfE3qtj5kjnz8,sub_1S3fuJKojVEYZPlXfMDcvlTP,co_117f1bf6-995d-4b61-a482-bc8477194c81,132.0,cus_SzfE3qtj5kjnz8,9950.0,1194.0
95,co_118618a3-3f56-4272-9b0b-5c096db19591,VAQA,AGENCY,vaqa.co.uk,cus_SgpavlhLfWXWXP,sub_1RlRx2KojVEYZPlXdi0krqKx,co_118618a3-3f56-4272-9b0b-5c096db19591,600.0,cus_SgpavlhLfWXWXP,15000.0,1800.0
96,co_118f8f50-bb86-4b93-9831-0931f865bb13,Jose Carlos,AGENCY,gmail.com,cus_SxC4lt8XuB2VlR,sub_1S1ILNKojVEYZPlXOnp2eK9U,co_118f8f50-bb86-4b93-9831-0931f865bb13,75.0,cus_SxC4lt8XuB2VlR,19900.0,2388.0
97,co_124c9cda-3ad4-43a3-97de-d1667c7f94c5,Left Lane,IN_HOUSE,leftlane.com,cus_T4sUZFaVw7svUJ,sub_1S8ilqKojVEYZPlXpVubGVqR,co_124c9cda-3ad4-43a3-97de-d1667c7f94c5,18.0,,,0.0
98,co_126c1ca1-eed3-402e-a6eb-4cbe2b8d51c8,DEPT,AGENCY,deptagency.com,cus_SODf2O6AF4Y79O,sub_1RTREWKojVEYZPlXNg0R0NnU,co_126c1ca1-eed3-402e-a6eb-4cbe2b8d51c8,3159.0,cus_SODf2O6AF4Y79O,102400.0,12288.0
99,co_133f1c70-ec07-4460-9050-667fd3c316a7,commercetools - CPG & Retail,AGENCY,commercetools.com,cus_Su4SRu2ClzwtzZ,sub_1RyGKJKojVEYZPlXOQxxdElY,co_133f1c70-ec07-4460-9050-667fd3c316a7,36.0,cus_Su4SRu2ClzwtzZ,8900.0,1068.0
100,co_1395dc7b-3c33-43c2-bf19-d0f89640d1f7,Jitter,IN_HOUSE,jitter.video,cus_SjSDvITObBNKnQ,sub_1Ro1yoKojVEYZPlXnfYXLaD8,co_1395dc7b-3c33-43c2-bf19-d0f89640d1f7,30.0,cus_SjSDvITObBNKnQ,8900.0,1068.0
101,co_13c3eb00-c269-4ddc-9d53-3b8be3c2bd7a,HowToSaaS,AGENCY,howtosaas.com,cus_SDIMaUmvNtwyBd,sub_1RIrzOKojVEYZPlXcWIyCyvX,co_13c3eb00-c269-4ddc-9d53-3b8be3c2bd7a,75.0,cus_SDIMaUmvNtwyBd,9000.0,1080.0
102,co_13d45cf9-61c2-4226-9e70-82888bf47568,got bag,IN_HOUSE,got-bag.com,cus_Su17gthZEL15I5,sub_1RyDA0KojVEYZPlXVJI7aVFX,co_13d45cf9-61c2-4226-9e70-82888bf47568,15.0,cus_Su17gthZEL15I5,8900.0,1068.0
103,co_141cb596-d9ae-46c6-9543-66c85d40039b,Conveyflow,AGENCY,conveyflow.com,cus_T5BSCVzS4gMdXQ,sub_1S916fKojVEYZPlXZgSoiTBA,co_141cb596-d9ae-46c6-9543-66c85d40039b,15.0,,,0.0
104,co_142e2b5e-611b-4790-9d5c-f8fec54358c5,Laptops.dk,IN_HOUSE,laptops.dk,cus_SZNDolE5hvo1f0,sub_1ReETEKojVEYZPlX73nhBX1T,co_142e2b5e-611b-4790-9d5c-f8fec54358c5,51.0,cus_SZNDolE5hvo1f0,8900.0,1068.0
105,co_14b5e3c5-484d-47c0-ad14-d8da057ee787,Mito,AGENCY,mito.hu,cus_SjsMER7unqgZkj,sub_1RqwojKojVEYZPlXwFW5rYZx,co_14b5e3c5-484d-47c0-ad14-d8da057ee787,5169.0,cus_SjsMER7unqgZkj,1620000.0,194400.0
106,co_151e29b1-eb63-4249-a22d-2f8efa4a8832,eisbach-text,IN_HOUSE,eisbach-text.de,cus_Sui4mCN5fiH23A,sub_1RyskBKojVEYZPlXHXp0hG24,co_151e29b1-eb63-4249-a22d-2f8efa4a8832,18.0,cus_Sui4mCN5fiH23A,8900.0,1068.0
107,co_154775e4-a091-4899-90ac-34290ccfc04e,Carglass,IN_HOUSE,carglass.de,cus_Sbvc9h9hwa0lkl,sub_1Rgi5jKojVEYZPlXs8paBupA,co_154775e4-a091-4899-90ac-34290ccfc04e,255.0,cus_Sbvc9h9hwa0lkl,19900.0,2388.0
108,co_15702a19-393a-43dc-95a1-714c48f40fac,legalcloud,IN_HOUSE,legalcloud.com.br,cus_T6MNd1LFKjHjju,sub_1SA9iaKojVEYZPlX4ocbsTkz,co_15702a19-393a-43dc-95a1-714c48f40fac,15.0,,,0.0
109,co_161262f5-2c1a-4366-9013-6dbb273c1d86,QLINT,AGENCY,qlint.fr,cus_SwdXjYlHPdSe4x,sub_1S0kIiKojVEYZPlXJdrLEEZP,co_161262f5-2c1a-4366-9013-6dbb273c1d86,48.0,cus_SwdXjYlHPdSe4x,8900.0,1068.0
110,co_163a95a1-874a-43bf-99fb-4a75c2a51bb8,Aperitif,AGENCY,aperitifagency.com.au,cus_SeVfzHemnNVlrD,sub_1RjCeCKojVEYZPlXU1UcpWJD,co_163a95a1-874a-43bf-99fb-4a75c2a51bb8,63.0,cus_SeVfzHemnNVlrD,19900.0,2388.0
111,co_165adb14-da98-47de-ada6-2157b5e813b0,7aeo,AGENCY,7aeo.com,cus_T4VAwRekn6n9LG,sub_1S8MA7KojVEYZPlXDkQumot6,co_165adb14-da98-47de-ada6-2157b5e813b0,300.0,cus_T4VAwRekn6n9LG,3334.0,400.08
112,co_16d0696c-be06-4b9b-bf70-21c8a4b493fb,Felix Capital,IN_HOUSE,felixcap.com,cus_T4BMCXwa2Bk0F7,sub_1S830GKojVEYZPlXqhMTbeup,co_16d0696c-be06-4b9b-bf70-21c8a4b493fb,51.0,,,0.0
113,co_1706d827-d2c8-4afc-922f-d84c29619927,Appleby Global,IN_HOUSE,applebyglobal.com,cus_StYtPmmBWk4eQc,sub_1Rxlq6KojVEYZPlX1vGcRFRp,co_1706d827-d2c8-4afc-922f-d84c29619927,15.0,cus_StYtPmmBWk4eQc,202900.0,24348.0
114,co_171b1a95-bd01-4c9c-98f4-62c61133da3c,Inscope Agency,AGENCY,inscope.agency,cus_SVcNk37FqR4jvD,sub_1Rab8gKojVEYZPlXyh0t895U,co_171b1a95-bd01-4c9c-98f4-62c61133da3c,252.0,cus_SVcNk37FqR4jvD,19900.0,2388.0
115,co_172dd703-7bb6-486d-9f61-4125308762b1,Disrupt,IN_HOUSE,disrupt.com,cus_T6dskkCHoibpyL,sub_1SAQbMKojVEYZPlXzaEZIyJ1,co_172dd703-7bb6-486d-9f61-4125308762b1,6.0,,,0.0
116,co_173af738-3701-4143-aacb-6c546bc16a47,ASOWin,IN_HOUSE,asowin.com,cus_T5KxmsL7jekvWg,sub_1SA7hoKojVEYZPlXg2kwMBCY,co_173af738-3701-4143-aacb-6c546bc16a47,30.0,,,0.0
117,co_17644c4b-71e4-40c1-9a64-de8922b9df85,OsmoFresh,IN_HOUSE,osmofresh.de,cus_SbjKRIC5X0S4AL,sub_1RgVwhKojVEYZPlX2FJ5acu4,co_17644c4b-71e4-40c1-9a64-de8922b9df85,24.0,cus_SbjKRIC5X0S4AL,8900.0,1068.0
118,co_178b3793-f924-48b0-b3dc-79a10503b657,WachstumsWerkstatt,AGENCY,wachstumswerkstatt.com,cus_SNkmd2xICJL5VA,sub_1RSzNdKojVEYZPlXA2qFc8tJ,co_178b3793-f924-48b0-b3dc-79a10503b657,180.0,cus_SNkmd2xICJL5VA,26150.0,3138.0
119,co_17dd72f8-fc6e-4512-a50b-cbb60ab59b3b,test,IN_HOUSE,test.de,cus_T4o3Jv58oTzb9T,sub_1S8eSVKojVEYZPlX2rqrEY3x,co_17dd72f8-fc6e-4512-a50b-cbb60ab59b3b,15.0,,,0.0
120,co_18213494-d6f2-49bb-b271-1f39dd649647,Get Found Digital,AGENCY,domo.com,cus_SQppElpjEpoeSI,sub_1RVyAEKojVEYZPlXHfXYPDvu,co_18213494-d6f2-49bb-b271-1f39dd649647,900.0,cus_SQppElpjEpoeSI,49900.0,5988.0
121,co_182f64cc-950c-4588-986a-d6122f811a82,Built In,IN_HOUSE,builtin.com,cus_SrjY0dEGPphTRt,sub_1Rw0CnKojVEYZPlXeS6IGqiQ,co_182f64cc-950c-4588-986a-d6122f811a82,63.0,cus_SrjY0dEGPphTRt,8900.0,1068.0
122,co_184e2969-6c16-4c03-8a3d-f9a10e7fb214,upvotemarketing.com,IN_HOUSE,upvotemarketing.com,cus_SREF07L6UeeX5R,sub_1Rq8bDKojVEYZPlXCz0oC3Wp,co_184e2969-6c16-4c03-8a3d-f9a10e7fb214,0.0,cus_SREF07L6UeeX5R,19900.0,2388.0
123,co_1864112d-27c6-4133-a9f8-42d7d7992a94,Digital Leverage,AGENCY,digitalleverage.ch,cus_S4JOSu6Wy9TePM,sub_1RAAlQKojVEYZPlXm1wOoBOg,co_1864112d-27c6-4133-a9f8-42d7d7992a94,237.0,cus_S4JOSu6Wy9TePM,6000.0,720.0
124,co_18791350-b844-48bd-af41-f17349f1ea29,Solsten,IN_HOUSE,solsten.io,cus_Snyw3dPGdqOsBa,sub_1RsN2jKojVEYZPlXi1C9YLUU,co_18791350-b844-48bd-af41-f17349f1ea29,63.0,cus_Snyw3dPGdqOsBa,8900.0,1068.0
125,co_191c9ef6-5046-433d-8c27-5f65fae5da7a,Phyusion,IN_HOUSE,phyusion.com,cus_Sq2GCZljt36uaK,sub_1RuMCgKojVEYZPlXmuLzJDlZ,co_191c9ef6-5046-433d-8c27-5f65fae5da7a,30.0,cus_Sq2GCZljt36uaK,8900.0,1068.0
126,co_194337ff-9cdd-4fc3-80de-90e11a3d2713,stop Looking,AGENCY,stoplooking.de,cus_SVyjKHru3Yu59t,sub_1RawmAKojVEYZPlX6QTFwnkC,co_194337ff-9cdd-4fc3-80de-90e11a3d2713,69.0,cus_SVyjKHru3Yu59t,8900.0,1068.0
127,co_199d66ec-b0e4-4550-8f92-b7afffa2bb67,neusta,AGENCY,neusta.de,cus_SlIQH54LQ7XO3k,sub_1RpmBbKojVEYZPlXw8oln1wa,co_199d66ec-b0e4-4550-8f92-b7afffa2bb67,75.0,cus_SlIQH54LQ7XO3k,8900.0,1068.0
128,co_19c94fb9-cd55-43a9-9e56-9670ac90efc6,lovable,IN_HOUSE,lovable.dev,cus_T5903gkrWtoicu,sub_1S8z5oKojVEYZPlXmleJeSBG,co_19c94fb9-cd55-43a9-9e56-9670ac90efc6,69.0,,,0.0
129,co_1a4f7036-805d-4fe5-90f6-2ae71f217da8,Design Sauce Studio,AGENCY,sauuuce.com,cus_Se0s1Bwr90IdcC,sub_1RqnsSKojVEYZPlXnUAMWj2y,co_1a4f7036-805d-4fe5-90f6-2ae71f217da8,75.0,cus_Se0s1Bwr90IdcC,8900.0,1068.0
130,co_1a7755d3-bc14-41b4-8150-4bbc381e5bba,WuXi AppTec,IN_HOUSE,wuxiapptec.com,cus_StH4tt3V3uOCmz,sub_1S0qRCKojVEYZPlXbBj17ubq,co_1a7755d3-bc14-41b4-8150-4bbc381e5bba,42.0,cus_StH4tt3V3uOCmz,8900.0,1068.0
131,co_1a930519-7292-4dd5-870b-3823d838644f,4based,IN_HOUSE,4based.com,cus_StZgILN9pxaBIR,sub_1RxmhaKojVEYZPlXG0UOdkKo,co_1a930519-7292-4dd5-870b-3823d838644f,30.0,cus_StZgILN9pxaBIR,8900.0,1068.0
132,co_1b35fd7c-0bb6-437c-99e7-463df2561d1f,mainos,IN_HOUSE,maison.xyz,cus_T471a4HJo8Ymni,sub_1S7ysOKojVEYZPlXnIPPVd5w,co_1b35fd7c-0bb6-437c-99e7-463df2561d1f,15.0,,,0.0
133,co_1ba7ec5d-9ebb-4d31-b434-b06196a3dc2c,Boldare,IN_HOUSE,boldare.com,cus_S5jJP1HLx2B6gT,sub_1RBXqUKojVEYZPlXuupifcWL,co_1ba7ec5d-9ebb-4d31-b434-b06196a3dc2c,90.0,cus_S5jJP1HLx2B6gT,12000.0,1440.0
134,co_1bc5b612-6ebe-480c-81f0-4f7c3607b191,Treuenfels,IN_HOUSE,treuenfels-personalberatung.com,cus_T1s0ZVsq9VfwJD,sub_1S5oMfKojVEYZPlX4cxm1biX,co_1bc5b612-6ebe-480c-81f0-4f7c3607b191,42.0,cus_T1s0ZVsq9VfwJD,8900.0,1068.0
135,co_1bea8c93-3cd4-4420-92ca-cf88ff4ac8d0,American Songwriter,IN_HOUSE,americansongwriter.com,cus_StGSziVrBgz6Kg,sub_1RxVTpKojVEYZPlXbJ4HAgDt,co_1bea8c93-3cd4-4420-92ca-cf88ff4ac8d0,18.0,cus_StGSziVrBgz6Kg,8900.0,1068.0
136,co_1bec7002-60b2-4de9-ae2a-6dfb39a69839,Skycoach,IN_HOUSE,skycoach.gg,cus_SZiDuY73O6NrhU,sub_1ReYocKojVEYZPlXLPrQOkgZ,co_1bec7002-60b2-4de9-ae2a-6dfb39a69839,225.0,cus_SZiDuY73O6NrhU,22700.0,2724.0
137,co_1c434631-5cb7-4ab0-9ee4-ebbcd7b07525,Balani Custom Clothiers,IN_HOUSE,balanicustom.com,cus_Silxh4WWRDut0C,sub_1RnKQNKojVEYZPlXDiWxKYPm,co_1c434631-5cb7-4ab0-9ee4-ebbcd7b07525,75.0,cus_Silxh4WWRDut0C,8900.0,1068.0
138,co_1c910c34-b4a5-4722-80a8-393415b7683d,Enhesa,IN_HOUSE,enhesa.com,cus_SgptccZnwZmWe6,sub_1RlSJQKojVEYZPlXG3591l0h,co_1c910c34-b4a5-4722-80a8-393415b7683d,75.0,cus_SgptccZnwZmWe6,8900.0,1068.0
139,co_1cc2365a-ac27-4e39-a91b-bfd1b5a72d66,SEMTRIX GmbH,AGENCY,semtrix.de,cus_SjsQ6gQzfx4zhp,sub_1RoOpyKojVEYZPlX74dJ0dKs,co_1cc2365a-ac27-4e39-a91b-bfd1b5a72d66,150.0,cus_SjsQ6gQzfx4zhp,8900.0,1068.0
140,co_1d40943f-c54b-48d0-a55e-5775dff4363b,DataDome,IN_HOUSE,datadome.co,cus_SDKZP95znaFWXB,sub_1RItv1KojVEYZPlXhb4CEDtk,co_1d40943f-c54b-48d0-a55e-5775dff4363b,400.0,cus_SDKZP95znaFWXB,24800.0,2976.0
141,co_1d75669d-86b4-4250-ae5e-c3038bebdb28,Holtzbrinck Buchverlage GmbH,AGENCY,holtzbrinck-buchverlage.de,cus_SuaEnbxp3OoIJ3,sub_1Ryl6OKojVEYZPlXSmA2Arjp,co_1d75669d-86b4-4250-ae5e-c3038bebdb28,240.0,cus_SuaEnbxp3OoIJ3,19900.0,2388.0
142,co_1d8ffb65-e72b-441c-bdb3-1186dead1e52,Dusens,AGENCY,dusens.group,cus_Sh63ZYndBaNX2m,sub_1RlhvYKojVEYZPlXWGCAydli,co_1d8ffb65-e72b-441c-bdb3-1186dead1e52,39.0,cus_Sh63ZYndBaNX2m,8900.0,1068.0
143,co_1e2623b7-134f-48ee-aa06-1e75ab860fa2,Brancor,AGENCY,brancor.es,cus_T5rkfm2388Sn6N,sub_1S9gCCKojVEYZPlXaRznSeEY,co_1e2623b7-134f-48ee-aa06-1e75ab860fa2,54.0,,,0.0
144,co_1e5ad12c-43ca-438d-9123-92621ce57931,LiveChatSquad,IN_HOUSE,livechatsquad.com,cus_T52LUWjzPK0Pdj,sub_1S8sJFKojVEYZPlXMgV54uuf,co_1e5ad12c-43ca-438d-9123-92621ce57931,15.0,,,0.0
145,co_1e70c254-6467-4db0-aaf2-c1b6dd1b5b39,Advice Agency,AGENCY,adviceagency.com,cus_SyQ8VouWXhc62l,sub_1S2TIzKojVEYZPlXk2TOgeGX,co_1e70c254-6467-4db0-aaf2-c1b6dd1b5b39,0.0,cus_SyQ8VouWXhc62l,4975.0,597.0
146,co_1e74019b-3f5a-4d1e-9aa4-6c77cb98463c,Jaywing,AGENCY,jaywing.com.au,cus_SmgQ45e5kNkILp,sub_1Rr73XKojVEYZPlXn8NGYOOJ,co_1e74019b-3f5a-4d1e-9aa4-6c77cb98463c,27.0,cus_SmgQ45e5kNkILp,9950.0,1194.0
147,co_1e95513b-eab5-4b87-86b3-7971f595e762,lehof,AGENCY,lehof.de,cus_SGd0nfKV7bIKXW,sub_1ROdyjKojVEYZPlXICHdrhyd,co_1e95513b-eab5-4b87-86b3-7971f595e762,81.0,cus_SGd0nfKV7bIKXW,9000.0,1080.0
148,co_1eb793cf-e41b-494f-ad86-a38ddc4480c3,Velaspan,IN_HOUSE,velaspan.com,cus_SopOrZzktL6Uqx,sub_1RtBmNKojVEYZPlXKuHYqhjS,co_1eb793cf-e41b-494f-ad86-a38ddc4480c3,66.0,cus_SopOrZzktL6Uqx,8900.0,1068.0
149,co_1f0f5524-9e48-4137-b3a2-e3421faa3c1f,test,IN_HOUSE,test.fr,cus_T47TOTSavRdHb9,sub_1S7zLgKojVEYZPlXHMW9N2mz,co_1f0f5524-9e48-4137-b3a2-e3421faa3c1f,15.0,,,0.0
150,co_1f7db888-f4e0-48aa-8f78-f1b097c76a07,Check24,IN_HOUSE,check24.de,cus_S6Dc5e9HoOwctp,sub_1RC1B2KojVEYZPlXeaEcXPtC,co_1f7db888-f4e0-48aa-8f78-f1b097c76a07,78.0,cus_S6Dc5e9HoOwctp,6000.0,720.0
151,co_1f883132-3c48-4337-8c16-04419b9c607f,Beth Israel Lahey Health,IN_HOUSE,bilh.org,cus_T6TMEwXBnfJsvg,sub_1SAGzKKojVEYZPlXOn3uI2Qc,co_1f883132-3c48-4337-8c16-04419b9c607f,27.0,,,0.0
152,co_1fea122e-be87-47f8-b459-4bb426706d35,Flow Agency,AGENCY,flow-agency.com,cus_RpdUTheiW3FXhN,sub_1QvyDQKojVEYZPlXiKerghsd,co_1fea122e-be87-47f8-b459-4bb426706d35,227.0,cus_RpdUTheiW3FXhN,9000.0,1080.0
153,co_2049e669-20d7-4c8a-8da7-773f7eeadf58,Hearts & Science,AGENCY,hearts-science.com,cus_SioM6Z62vji3OW,sub_1RoiUMKojVEYZPlXRamB6Sip,co_2049e669-20d7-4c8a-8da7-773f7eeadf58,2010.0,cus_SioM6Z62vji3OW,150000.0,18000.0
154,co_227739d9-fe63-4bcb-a917-9205d89bcc3d,TCF,IN_HOUSE,tcf.team,cus_Sglbauz06yDLn1,sub_1RlO4CKojVEYZPlXHI8KF7Mm,co_227739d9-fe63-4bcb-a917-9205d89bcc3d,198.0,cus_Sglbauz06yDLn1,7500.0,900.0
155,co_228bd1ed-2061-4fc9-88ce-f37be58bde3f,LBASAD,IN_HOUSE,labasad.com,cus_T4uG0vz3pnVNLH,sub_1SADE2KojVEYZPlXtIFmysHL,co_228bd1ed-2061-4fc9-88ce-f37be58bde3f,30.0,,,0.0
156,co_231c1c4e-613f-4f61-bd6f-a7d181afb48f,morefire,AGENCY,more-fire.com,cus_SDwj0pTmNgdp3R,sub_1RJUqEKojVEYZPlX5bNwpkmR,co_231c1c4e-613f-4f61-bd6f-a7d181afb48f,60.0,cus_SDwj0pTmNgdp3R,9000.0,1080.0
157,co_231d54f1-ae25-4265-a27b-7e2ee1fa1486,RunThrough,IN_HOUSE,runthrough.com,cus_Sj3nPi4g5T5JDg,sub_1RndsMKojVEYZPlXICNz1zgF,co_231d54f1-ae25-4265-a27b-7e2ee1fa1486,36.0,cus_Sj3nPi4g5T5JDg,8900.0,1068.0
158,co_23802014-c4b2-4b30-85a8-61656627e5d0,Nabla,IN_HOUSE,usenabla.com,cus_T2sWi7sXw7xQg3,sub_1S6mm0KojVEYZPlXrromFHAP,co_23802014-c4b2-4b30-85a8-61656627e5d0,21.0,,,0.0
159,co_23bd0d0a-0b97-4b7b-8897-62d93ef4fd99,VoltPR,AGENCY,voltpr.co,cus_T4yP3HNA0xHI9V,sub_1S8oUWKojVEYZPlXxaSvGATQ,co_23bd0d0a-0b97-4b7b-8897-62d93ef4fd99,42.0,,,0.0
160,co_23c2f467-498c-41f7-a6ef-076f9fb92917,UneeQ,IN_HOUSE,digitalhumans.com,cus_SwqG1x8MmBq6ie,sub_1S0xcdKojVEYZPlXK61pgIXn,co_23c2f467-498c-41f7-a6ef-076f9fb92917,75.0,cus_SwqG1x8MmBq6ie,8900.0,1068.0
161,co_23f7aaf4-d7d5-4348-a349-6350180db29f,Reedsy,IN_HOUSE,reedsy.com,cus_SGJy1t4fvJ5B4q,sub_1RMS8yKojVEYZPlXXz7bRsTG,co_23f7aaf4-d7d5-4348-a349-6350180db29f,300.0,cus_SGJy1t4fvJ5B4q,19900.0,2388.0
162,co_24de99b4-6b98-46e8-a551-19fdd44ab597,TEAM99,AGENCY,team99.it,cus_T5BRJjVKaiaFiK,sub_1S91A2KojVEYZPlX7yUJVWCh,co_24de99b4-6b98-46e8-a551-19fdd44ab597,18.0,cus_T5BRJjVKaiaFiK,8900.0,1068.0
163,co_2524b71a-7bd9-4061-aebf-901928dc63ee,Radyant,AGENCY,radyant.de,cus_ScO1DPbRPnABxT,sub_1Rh9FSKojVEYZPlXGNEls3uO,co_2524b71a-7bd9-4061-aebf-901928dc63ee,258.0,cus_ScO1DPbRPnABxT,5000.0,600.0
164,co_255a39c7-6a26-4769-aa1a-46c5cdeac31f,Digitalkeys,AGENCY,digitalkeys.fr,cus_StdVGHsZQqy0P8,sub_1RxqlNKojVEYZPlXFuIC9Hgw,co_255a39c7-6a26-4769-aa1a-46c5cdeac31f,102.0,cus_StdVGHsZQqy0P8,9950.0,1194.0
165,co_2564535d-b92f-4b6b-a788-ab114c61d9d5,Yogo,IN_HOUSE,yogo.dk,cus_SgO3LIYWkr92Ww,sub_1Rl1IwKojVEYZPlXEitrUI9M,co_2564535d-b92f-4b6b-a788-ab114c61d9d5,231.0,cus_SgO3LIYWkr92Ww,19900.0,2388.0
166,co_25995de3-0232-40a1-809b-851849723430,Nord Security,IN_HOUSE,nordsecurity.com,cus_SGFL7brlxQxXp0,sub_1RLiriKojVEYZPlX6wrVhaDQ,co_25995de3-0232-40a1-809b-851849723430,297.0,cus_SGFL7brlxQxXp0,19900.0,2388.0
167,co_259ebcb7-3732-4ed4-93b7-113278d6ff59,Boxhub,IN_HOUSE,boxhub.com,cus_SlSx0FPNvwziN2,sub_1Rpw3ZKojVEYZPlXsg7m487O,co_259ebcb7-3732-4ed4-93b7-113278d6ff59,15.0,cus_SlSx0FPNvwziN2,8900.0,1068.0
168,co_25fba092-0873-4c8a-a8d9-eb273d8435b1,casacore,AGENCY,casacore.io,cus_T1RsTRtEWua6dq,sub_1S5P00KojVEYZPlXMMNflJvh,co_25fba092-0873-4c8a-a8d9-eb273d8435b1,6.0,cus_T1RsTRtEWua6dq,8900.0,1068.0
169,co_26154396-faa3-4b3e-a704-b18a8ef48f53,Circle,IN_HOUSE,circle.so,cus_SFwab8q6vhQovG,sub_1RNyPGKojVEYZPlXFEHA3673,co_26154396-faa3-4b3e-a704-b18a8ef48f53,300.0,cus_SFwab8q6vhQovG,19900.0,2388.0
170,co_2626e5c9-d1c1-486d-b5af-3d019c9e695b,Mint Position,AGENCY,mintposition.co,cus_SeZ8UXhuiSUzly,sub_1RjG1YKojVEYZPlXp9LpWTUV,co_2626e5c9-d1c1-486d-b5af-3d019c9e695b,450.0,cus_SeZ8UXhuiSUzly,3748.0,449.76
171,co_26377141-63bb-4d10-b8d0-a8d0ea983320,Barry County,IN_HOUSE,mibarry.com,cus_T3oY2wkmBB5JOk,sub_1S94pDKojVEYZPlXQ5pmb4oZ,co_26377141-63bb-4d10-b8d0-a8d0ea983320,15.0,,,0.0
172,co_266b66b1-fb4e-4e2f-9ebb-4f7cd718927c,DJE,IN_HOUSE,dje.de,cus_SZI4vxjgjfUJsX,sub_1Re9VeKojVEYZPlXPh0OZqzY,co_266b66b1-fb4e-4e2f-9ebb-4f7cd718927c,57.0,cus_SZI4vxjgjfUJsX,19900.0,2388.0
173,co_26863842-7510-40df-865e-2d129a68562e,Hunter,IN_HOUSE,hunter.io,cus_T3eH4WmKUJsETH,sub_1SA41LKojVEYZPlXdpWASntF,co_26863842-7510-40df-865e-2d129a68562e,54.0,,,0.0
174,co_26d43e92-5969-4099-b2c6-587fd2e2ebee,Help Scout,IN_HOUSE,helpscout.com,cus_SRxnLWrqluRmWQ,sub_1RX3sEKojVEYZPlXSBDCHvWz,co_26d43e92-5969-4099-b2c6-587fd2e2ebee,75.0,cus_SRxnLWrqluRmWQ,8900.0,1068.0
175,co_26e79e66-15e7-476a-bd65-27f327178550,Growth Partners,IN_HOUSE,growthpartners.co.nz,cus_SJE42QkwQJonxF,sub_1RiNk5KojVEYZPlXyaDEX343,co_26e79e66-15e7-476a-bd65-27f327178550,186.0,cus_SJE42QkwQJonxF,8900.0,1068.0
176,co_274651a2-ecaf-42c5-a3d3-038d95c09268,spektr,IN_HOUSE,spektr.com,cus_ScJg6QXdA6JJDQ,sub_1Rh55yKojVEYZPlXfNXN2XLw,co_274651a2-ecaf-42c5-a3d3-038d95c09268,75.0,cus_ScJg6QXdA6JJDQ,8900.0,1068.0
177,co_2773f018-f5af-4907-a7b3-c2b93151fcf7,liveflow,IN_HOUSE,liveflow.com,cus_SQvHvImPtfc3cM,sub_1RW3SFKojVEYZPlXHDAGVemB,co_2773f018-f5af-4907-a7b3-c2b93151fcf7,300.0,cus_SQvHvImPtfc3cM,19900.0,2388.0
178,co_2788fd0f-b799-4515-bd8f-1cdb1386d24b,Engel & Völkers,IN_HOUSE,engelvoelkers.com,cus_SyskgRYGW93UDv,sub_1S2uzYKojVEYZPlXgx3RtZHz,co_2788fd0f-b799-4515-bd8f-1cdb1386d24b,87.0,cus_SyskgRYGW93UDv,29150.0,3498.0
179,co_281e6971-73e2-49cf-92fe-9a344081d4a6,Travellers Society,AGENCY,travellers-society.com,cus_Sm4qObtnjvZeg6,sub_1RqWiNKojVEYZPlXbTDwuK5Q,co_281e6971-73e2-49cf-92fe-9a344081d4a6,132.0,cus_Sm4qObtnjvZeg6,4975.0,597.0
180,co_2821fd5e-59cf-4a3e-9361-12fe4aef61b7,Attruby,IN_HOUSE,attruby.com,cus_Sm2Sn5jd88sL1A,sub_1S6I6IKojVEYZPlXixpxBOdP,co_2821fd5e-59cf-4a3e-9361-12fe4aef61b7,15.0,cus_Sm2Sn5jd88sL1A,19900.0,2388.0
181,co_2831e374-4866-4967-b876-43ff407d5f26,Bray Leino,AGENCY,brayleino.co.uk,cus_SyS3AyR6LoJBN6,sub_1S2WQUKojVEYZPlXwiYer5q9,co_2831e374-4866-4967-b876-43ff407d5f26,459.0,cus_SyS3AyR6LoJBN6,39800.0,4776.0
